city,country,lat,lon,population,month,temp_mean_c,rh_mean_pct,precip_sum_mm,vpd_kpa,photoperiod_h,vpd_score,temp_score_aegypti,temp_score_albopictus,photo_factor_albopictus_temperate_only,latitude_weight,photoperiod_relevant,cpp_doy,cpp_month,T_postcpp,lag_days_raw,lag_days,tau_postcpp_days,q_persistence_start,temp_score_cpp_month,vpd_score_cpp_month,S_cpp,days_since_cpp,adult_persistence_tail,adult_persistence_tail_used,postcpp_applicable,suitability_score_aegypti,suitability_score_albopictus_base,suitability_score_albopictus,era5land_fallback_deg,elevation_m,special_interest
Perth,Australia,-31.9558,115.8597,2141834,1,24.79,46.1,19.0,1.6869,13.87,0.6565,0.8093,0.9788,0.9997,0.9856,True,240.0,8.0,,,,,0.75,0.1681,1.0,0.1261,-225.0,0.0,False,False,0.5314,0.6424,0.6424,0.0,64.0,0
Perth,Australia,-31.9558,115.8597,2141834,2,24.86,47.2,17.4,1.6595,13.13,0.6703,0.8156,0.9732,0.9006,0.9856,True,240.0,8.0,,,,,0.75,0.1681,1.0,0.1261,-194.0,0.0,False,False,0.5467,0.5875,0.5875,0.0,64.0,0
Perth,Australia,-31.9558,115.8597,2141834,3,22.99,50.6,19.4,1.386,12.23,0.807,0.661,0.8878,0.0209,0.9856,True,240.0,8.0,,,,,0.75,0.1681,1.0,0.1261,-166.0,0.0,False,False,0.5334,0.015,0.015,0.0,64.0,0
Perth,Australia,-31.9558,115.8597,2141834,4,19.71,59.4,26.2,0.9333,11.21,1.0,0.3907,0.6446,0.0144,0.9856,True,240.0,8.0,,,,,0.75,0.1681,1.0,0.1261,-135.0,0.0,False,False,0.3907,0.0093,0.0093,0.0,64.0,0
Perth,Australia,-31.9558,115.8597,2141834,5,16.31,66.4,63.6,0.6237,10.37,1.0,0.1106,0.3926,0.0144,0.9856,True,240.0,8.0,,,,,0.75,0.1681,1.0,0.1261,-105.0,0.0,False,False,0.1106,0.0057,0.0057,0.0,64.0,0
Perth,Australia,-31.9558,115.8597,2141834,6,13.87,72.3,88.0,0.4395,9.92,1.0,0.0,0.2116,0.0144,0.9856,True,240.0,8.0,,,,,0.75,0.1681,1.0,0.1261,-74.0,0.0,False,False,0.0,0.003,0.003,0.0,64.0,0
Perth,Australia,-31.9558,115.8597,2141834,7,12.9,74.6,96.6,0.3773,10.1,1.0,0.0,0.1396,0.0144,0.9856,True,240.0,8.0,,,,,0.75,0.1681,1.0,0.1261,-44.0,0.0,False,False,0.0,0.002,0.002,0.0,64.0,0
Perth,Australia,-31.9558,115.8597,2141834,8,13.29,73.7,87.8,0.4008,10.83,1.0,0.0,0.1681,0.0144,0.9856,True,240.0,8.0,,,,,0.75,0.1681,1.0,0.1261,-13.0,0.0,False,False,0.0,0.0024,0.0024,0.0,64.0,0
Perth,Australia,-31.9558,115.8597,2141834,9,14.38,70.8,60.3,0.4793,11.82,1.0,0.0,0.2495,0.0146,0.9856,True,240.0,8.0,,,,,0.75,0.1681,1.0,0.1261,18.0,0.0,False,False,0.0,0.0036,0.0036,0.0,64.0,0
Perth,Australia,-31.9558,115.8597,2141834,10,16.98,62.1,31.6,0.7345,12.81,1.0,0.1659,0.4423,0.4166,0.9856,True,240.0,8.0,,,,,0.75,0.1681,1.0,0.1261,48.0,0.0,False,False,0.1659,0.1843,0.1843,0.0,64.0,0
Perth,Australia,-31.9558,115.8597,2141834,11,20.11,53.4,22.2,1.0962,13.67,0.9519,0.4238,0.6744,0.9985,0.9856,True,240.0,8.0,,,,,0.75,0.1681,1.0,0.1261,79.0,0.0,False,False,0.4034,0.641,0.641,0.0,64.0,0
Perth,Australia,-31.9558,115.8597,2141834,12,22.92,46.8,12.1,1.4871,14.08,0.7564,0.6553,0.8827,0.9999,0.9856,True,240.0,8.0,,,,,0.75,0.1681,1.0,0.1261,109.0,0.0,False,False,0.4957,0.6677,0.6677,0.0,64.0,0
Gaziantep,Turkey,37.0628,37.3792,2130432,1,2.85,74.6,91.4,0.1905,9.72,1.0,0.0,0.0,0.0011,0.9989,True,234.0,8.0,32.63,131.524,131.524,109.2417,0.75,0.7892,0.3879,0.2296,-219.0,0.0,False,False,0.0,0.0,0.0,0.0,846.0,0
Gaziantep,Turkey,37.0628,37.3792,2130432,2,4.04,71.8,79.7,0.2298,10.63,1.0,0.0,0.0,0.0011,0.9989,True,234.0,8.0,32.63,131.524,131.524,109.2417,0.75,0.7892,0.3879,0.2296,-188.0,0.0,False,False,0.0,0.0,0.0,0.0,846.0,0
Gaziantep,Turkey,37.0628,37.3792,2130432,3,8.09,66.1,73.1,0.3659,11.72,1.0,0.0,0.0,0.0011,0.9989,True,234.0,8.0,32.63,131.524,131.524,109.2417,0.75,0.7892,0.3879,0.2296,-160.0,0.0,False,False,0.0,0.0,0.0,0.0,846.0,0
Gaziantep,Turkey,37.0628,37.3792,2130432,4,12.92,60.2,56.2,0.5938,12.96,1.0,0.0,0.1412,0.0812,0.9989,True,234.0,8.0,32.63,131.524,131.524,109.2417,0.75,0.7892,0.3879,0.2296,-129.0,0.0,False,False,0.0,0.0115,0.0115,0.0,846.0,0
Gaziantep,Turkey,37.0628,37.3792,2130432,5,18.13,53.4,41.5,0.9705,13.98,1.0,0.2606,0.5276,0.9967,0.9989,True,234.0,8.0,32.63,131.524,131.524,109.2417,0.75,0.7892,0.3879,0.2296,-99.0,0.0,False,False,0.2606,0.5258,0.5258,0.0,846.0,0
Gaziantep,Turkey,37.0628,37.3792,2130432,6,23.59,41.8,9.2,1.6942,14.53,0.6529,0.7109,0.9327,1.0,0.9989,True,234.0,8.0,32.63,131.524,131.524,109.2417,0.75,0.7892,0.3879,0.2296,-68.0,0.0,False,False,0.4641,0.609,0.609,0.0,846.0,0
Gaziantep,Turkey,37.0628,37.3792,2130432,7,27.29,38.0,2.5,2.2494,14.31,0.3753,0.9838,0.794,0.9998,0.9989,True,234.0,8.0,32.63,131.524,131.524,109.2417,0.75,0.7892,0.3879,0.2296,-38.0,0.0,False,False,0.3692,0.2979,0.2979,0.0,846.0,0
Gaziantep,Turkey,37.0628,37.3792,2130432,8,27.36,38.9,2.5,2.2242,13.42,0.3879,0.9784,0.7892,0.7758,0.9989,True,234.0,8.0,32.63,131.524,131.524,109.2417,0.75,0.7892,0.3879,0.2296,-7.0,0.0,False,False,0.3795,0.2375,0.2375,0.0,846.0,0
Gaziantep,Turkey,37.0628,37.3792,2130432,9,23.25,39.2,6.4,1.7338,12.22,0.6331,0.6827,0.9074,0.0014,0.9989,True,234.0,8.0,32.63,131.524,131.524,109.2417,0.75,0.7892,0.3879,0.2296,24.0,0.1843,True,True,0.4322,0.0008,0.1843,0.0,846.0,0
Gaziantep,Turkey,37.0628,37.3792,2130432,10,17.23,47.2,41.1,1.0392,11.02,0.9804,0.1864,0.4608,0.0011,0.9989,True,234.0,8.0,32.63,131.524,131.524,109.2417,0.75,0.7892,0.3879,0.2296,54.0,0.1401,True,True,0.1828,0.0005,0.1401,0.0,846.0,0
Gaziantep,Turkey,37.0628,37.3792,2130432,11,9.52,62.0,58.4,0.4513,9.97,1.0,0.0,0.0,0.0011,0.9989,True,234.0,8.0,32.63,131.524,131.524,109.2417,0.75,0.7892,0.3879,0.2296,85.0,0.1055,True,True,0.0,0.0,0.1055,0.0,846.0,0
Gaziantep,Turkey,37.0628,37.3792,2130432,12,4.63,73.0,91.2,0.2297,9.47,1.0,0.0,0.0,0.0011,0.9989,True,234.0,8.0,32.63,131.524,131.524,109.2417,0.75,0.7892,0.3879,0.2296,115.0,0.0801,True,True,0.0,0.0,0.0801,0.0,846.0,0
Phnom Penh,Cambodia,11.5696,104.921,2129371,1,26.97,60.9,15.4,1.3924,11.39,0.8038,0.989,0.8182,0.9974,0.0026,False,,,,,,,0.75,,,,,0.0,False,False,0.795,0.656,0.656,0.0,20.0,0
Phnom Penh,Cambodia,11.5696,104.921,2129371,2,28.33,57.3,9.5,1.6454,11.63,0.6773,0.8975,0.7174,0.9975,0.0026,False,,,,,,,0.75,,,,,0.0,False,False,0.6079,0.4847,0.4847,0.0,20.0,0
Phnom Penh,Cambodia,11.5696,104.921,2129371,3,29.6,59.4,40.9,1.684,11.92,0.658,0.7928,0.6244,0.9976,0.0026,False,,,,,,,0.75,,,,,0.0,False,False,0.5217,0.4099,0.4099,0.0,20.0,0
Phnom Penh,Cambodia,11.5696,104.921,2129371,4,29.84,66.0,85.9,1.4302,12.26,0.7849,0.7725,0.6064,0.9985,0.0026,False,,,,,,,0.75,,,,,0.0,False,False,0.6063,0.4752,0.4752,0.0,20.0,0
Phnom Penh,Cambodia,11.5696,104.921,2129371,5,29.07,74.2,156.3,1.0391,12.53,0.9805,0.8362,0.663,0.9996,0.0026,False,,,,,,,0.75,,,,,0.0,False,False,0.8199,0.6498,0.6498,0.0,20.0,0
Phnom Penh,Cambodia,11.5696,104.921,2129371,6,28.22,77.2,152.9,0.8731,12.67,1.0,0.9074,0.7261,0.9999,0.0026,False,,,,,,,0.75,,,,,0.0,False,False,0.9074,0.7261,0.7261,0.0,20.0,0
Phnom Penh,Cambodia,11.5696,104.921,2129371,7,27.75,77.8,148.1,0.8284,12.62,1.0,0.9458,0.7603,0.9998,0.0026,False,,,,,,,0.75,,,,,0.0,False,False,0.9458,0.7602,0.7602,0.0,20.0,0
Phnom Penh,Cambodia,11.5696,104.921,2129371,8,27.6,78.5,171.7,0.7956,12.38,1.0,0.9583,0.7713,0.9991,0.0026,False,,,,,,,0.75,,,,,0.0,False,False,0.9583,0.7706,0.7706,0.0,20.0,0
Phnom Penh,Cambodia,11.5696,104.921,2129371,9,27.08,82.4,246.9,0.6292,12.06,1.0,0.9987,0.8096,0.9978,0.0026,False,,,,,,,0.75,,,,,0.0,False,False,0.9987,0.8078,0.8078,0.0,20.0,0
Phnom Penh,Cambodia,11.5696,104.921,2129371,10,26.66,83.4,240.9,0.5792,11.74,1.0,0.9635,0.8411,0.9975,0.0026,False,,,,,,,0.75,,,,,0.0,False,False,0.9635,0.839,0.839,0.0,20.0,0
Phnom Penh,Cambodia,11.5696,104.921,2129371,11,26.58,76.3,78.9,0.8237,11.46,1.0,0.9573,0.8466,0.9974,0.0026,False,,,,,,,0.75,,,,,0.0,False,False,0.9573,0.8444,0.8444,0.0,20.0,0
Phnom Penh,Cambodia,11.5696,104.921,2129371,12,26.34,66.2,26.9,1.1579,11.32,0.921,0.9376,0.8642,0.9974,0.0026,False,,,,,,,0.75,,,,,0.0,False,False,0.8636,0.7939,0.7939,0.0,20.0,0
St. Louis,United States,38.6359,-90.2451,2127843,1,-0.16,65.4,75.6,0.209,9.58,1.0,0.0,0.0,0.0005,0.9995,True,232.0,8.0,19.7,69.46,69.46,57.6923,0.75,0.9129,0.9168,0.6276,-217.0,0.0,False,False,0.0,0.0,0.0,0.0,145.0,0
St. Louis,United States,38.6359,-90.2451,2127843,2,2.16,63.4,66.4,0.2611,10.55,1.0,0.0,0.0,0.0005,0.9995,True,232.0,8.0,19.7,69.46,69.46,57.6923,0.75,0.9129,0.9168,0.6276,-186.0,0.0,False,False,0.0,0.0,0.0,0.0,145.0,0
St. Louis,United States,38.6359,-90.2451,2127843,3,7.63,62.8,98.7,0.389,11.7,1.0,0.0,0.0,0.0005,0.9995,True,232.0,8.0,19.7,69.46,69.46,57.6923,0.75,0.9129,0.9168,0.6276,-158.0,0.0,False,False,0.0,0.0,0.0,0.0,145.0,0
St. Louis,United States,38.6359,-90.2451,2127843,4,13.81,62.1,121.6,0.599,13.02,1.0,0.0,0.2067,0.0494,0.9995,True,232.0,8.0,19.7,69.46,69.46,57.6923,0.75,0.9129,0.9168,0.6276,-127.0,0.0,False,False,0.0,0.0102,0.0102,0.0,145.0,0
St. Louis,United States,38.6359,-90.2451,2127843,5,19.32,66.3,130.8,0.7561,14.1,1.0,0.3587,0.6158,0.9966,0.9995,True,232.0,8.0,19.7,69.46,69.46,57.6923,0.75,0.9129,0.9168,0.6276,-97.0,0.0,False,False,0.3587,0.6137,0.6137,0.0,145.0,0
St. Louis,United States,38.6359,-90.2451,2127843,6,24.24,65.8,109.5,1.0356,14.69,0.9822,0.7645,0.9809,1.0,0.9995,True,232.0,8.0,19.7,69.46,69.46,57.6923,0.75,0.9129,0.9168,0.6276,-66.0,0.0,False,False,0.7509,0.9635,0.9635,0.0,145.0,0
St. Louis,United States,38.6359,-90.2451,2127843,7,26.37,65.4,90.6,1.1889,14.45,0.9055,0.9398,0.8622,0.9998,0.9995,True,232.0,8.0,19.7,69.46,69.46,57.6923,0.75,0.9129,0.9168,0.6276,-36.0,0.0,False,False,0.8511,0.7806,0.7806,0.0,145.0,0
St. Louis,United States,38.6359,-90.2451,2127843,8,25.68,64.6,78.2,1.1665,13.51,0.9168,0.8832,0.9129,0.7219,0.9995,True,232.0,8.0,19.7,69.46,69.46,57.6923,0.75,0.9129,0.9168,0.6276,-5.0,0.0,False,False,0.8096,0.6041,0.6041,0.0,145.0,0
St. Louis,United States,38.6359,-90.2451,2127843,9,21.51,63.5,84.5,0.9373,12.24,1.0,0.539,0.778,0.0006,0.9995,True,232.0,8.0,19.7,69.46,69.46,57.6923,0.75,0.9129,0.9168,0.6276,26.0,0.3999,True,True,0.539,0.0005,0.3999,0.0,145.0,0
St. Louis,United States,38.6359,-90.2451,2127843,10,14.96,62.7,89.6,0.6352,10.96,1.0,0.0,0.2923,0.0005,0.9995,True,232.0,8.0,19.7,69.46,69.46,57.6923,0.75,0.9129,0.9168,0.6276,56.0,0.2378,True,True,0.0,0.0001,0.2378,0.0,145.0,0
St. Louis,United States,38.6359,-90.2451,2127843,11,7.85,65.9,95.9,0.3619,9.85,1.0,0.0,0.0,0.0005,0.9995,True,232.0,8.0,19.7,69.46,69.46,57.6923,0.75,0.9129,0.9168,0.6276,87.0,0.1389,True,True,0.0,0.0,0.1389,0.0,145.0,0
St. Louis,United States,38.6359,-90.2451,2127843,12,2.21,68.5,71.5,0.2255,9.31,1.0,0.0,0.0,0.0005,0.9995,True,232.0,8.0,19.7,69.46,69.46,57.6923,0.75,0.9129,0.9168,0.6276,117.0,0.0826,True,True,0.0,0.0,0.0826,0.0,145.0,0
Mogadishu,Somalia,2.0392,45.3419,2120000,1,26.45,70.9,8.1,1.0041,11.89,0.998,0.9463,0.8564,1.0,0.0,False,,,,,,,0.75,,,,,0.0,False,False,0.9444,0.8547,0.8547,0.1,13.0,0
Mogadishu,Somalia,2.0392,45.3419,2120000,2,26.7,70.8,1.9,1.0242,11.94,0.9879,0.9668,0.8381,1.0,0.0,False,,,,,,,0.75,,,,,0.0,False,False,0.9551,0.828,0.828,0.1,13.0,0
Mogadishu,Somalia,2.0392,45.3419,2120000,3,27.59,72.0,10.8,1.0317,11.99,0.9841,0.9594,0.7724,1.0,0.0,False,,,,,,,0.75,,,,,0.0,False,False,0.9442,0.7601,0.7601,0.1,13.0,0
Mogadishu,Somalia,2.0392,45.3419,2120000,4,27.99,74.2,67.2,0.9726,12.05,1.0,0.9265,0.7431,1.0,0.0,False,,,,,,,0.75,,,,,0.0,False,False,0.9265,0.7431,0.7431,0.1,13.0,0
Mogadishu,Somalia,2.0392,45.3419,2120000,5,26.97,79.6,83.3,0.7261,12.09,1.0,0.9895,0.8178,1.0,0.0,False,,,,,,,0.75,,,,,0.0,False,False,0.9895,0.8178,0.8178,0.1,13.0,0
Mogadishu,Somalia,2.0392,45.3419,2120000,6,25.81,78.2,55.4,0.7238,12.12,1.0,0.8937,0.9035,1.0,0.0,False,,,,,,,0.75,,,,,0.0,False,False,0.8937,0.9035,0.9035,0.1,13.0,0
Mogadishu,Somalia,2.0392,45.3419,2120000,7,24.88,77.8,55.6,0.697,12.11,1.0,0.8173,0.9717,1.0,0.0,False,,,,,,,0.75,,,,,0.0,False,False,0.8173,0.9717,0.9717,0.1,13.0,0
Mogadishu,Somalia,2.0392,45.3419,2120000,8,24.87,77.5,43.8,0.7084,12.07,1.0,0.8161,0.9728,1.0,0.0,False,,,,,,,0.75,,,,,0.0,False,False,0.8161,0.9728,0.9728,0.1,13.0,0
Mogadishu,Somalia,2.0392,45.3419,2120000,9,25.51,76.8,32.1,0.7582,12.01,1.0,0.8687,0.9258,1.0,0.0,False,,,,,,,0.75,,,,,0.0,False,False,0.8687,0.9258,0.9258,0.1,13.0,0
Mogadishu,Somalia,2.0392,45.3419,2120000,10,26.24,77.9,56.6,0.7549,11.95,1.0,0.9287,0.8721,1.0,0.0,False,,,,,,,0.75,,,,,0.0,False,False,0.9287,0.8721,0.8721,0.1,13.0,0
Mogadishu,Somalia,2.0392,45.3419,2120000,11,26.49,78.7,79.1,0.7373,11.91,1.0,0.9495,0.8536,1.0,0.0,False,,,,,,,0.75,,,,,0.0,False,False,0.9495,0.8536,0.8536,0.1,13.0,0
Mogadishu,Somalia,2.0392,45.3419,2120000,12,26.68,74.1,33.4,0.9074,11.88,1.0,0.9652,0.8395,1.0,0.0,False,,,,,,,0.75,,,,,0.0,False,False,0.9652,0.8395,0.8395,0.1,13.0,0
Lishui,China,28.468,119.923,2116957,1,5.73,73.4,74.4,0.2439,10.38,1.0,0.0,0.0,0.077,0.923,True,246.0,9.0,23.41,87.268,87.268,72.4834,0.75,0.9313,1.0,0.6984,-231.0,0.0,False,False,0.0,0.0,0.0,0.0,72.0,0
Lishui,China,28.468,119.923,2116957,2,7.71,74.8,74.2,0.2649,11.02,1.0,0.0,0.0,0.077,0.923,True,246.0,9.0,23.41,87.268,87.268,72.4834,0.75,0.9313,1.0,0.6984,-200.0,0.0,False,False,0.0,0.0,0.0,0.0,72.0,0
Lishui,China,28.468,119.923,2116957,3,11.37,75.4,129.7,0.3306,11.8,1.0,0.0,0.0258,0.0788,0.923,True,246.0,9.0,23.41,87.268,87.268,72.4834,0.75,0.9313,1.0,0.6984,-172.0,0.0,False,False,0.0,0.002,0.002,0.0,72.0,0
Lishui,China,28.468,119.923,2116957,4,16.67,75.6,144.3,0.4632,12.69,1.0,0.1405,0.4194,0.7333,0.923,True,246.0,9.0,23.41,87.268,87.268,72.4834,0.75,0.9313,1.0,0.6984,-141.0,0.0,False,False,0.1405,0.3076,0.3076,0.0,72.0,0
Lishui,China,28.468,119.923,2116957,5,21.02,77.3,205.2,0.5646,13.42,1.0,0.4987,0.7418,0.9989,0.923,True,246.0,9.0,23.41,87.268,87.268,72.4834,0.75,0.9313,1.0,0.6984,-111.0,0.0,False,False,0.4987,0.741,0.741,0.0,72.0,0
Lishui,China,28.468,119.923,2116957,6,24.26,82.8,308.0,0.5225,13.8,1.0,0.7657,0.9821,0.9999,0.923,True,246.0,9.0,23.41,87.268,87.268,72.4834,0.75,0.9313,1.0,0.6984,-80.0,0.0,False,False,0.7657,0.982,0.982,0.0,72.0,0
Lishui,China,28.468,119.923,2116957,7,27.56,77.7,145.0,0.8199,13.65,1.0,0.9619,0.7746,0.9998,0.923,True,246.0,9.0,23.41,87.268,87.268,72.4834,0.75,0.9313,1.0,0.6984,-50.0,0.0,False,False,0.9619,0.7745,0.7745,0.0,72.0,0
Lishui,China,28.468,119.923,2116957,8,27.15,77.5,156.5,0.8102,13.02,1.0,0.9956,0.8045,0.974,0.923,True,246.0,9.0,23.41,87.268,87.268,72.4834,0.75,0.9313,1.0,0.6984,-19.0,0.0,False,False,0.9956,0.7836,0.7836,0.0,72.0,0
Lishui,China,28.468,119.923,2116957,9,23.57,76.7,113.1,0.6789,12.16,1.0,0.7093,0.9313,0.1086,0.923,True,246.0,9.0,23.41,87.268,87.268,72.4834,0.75,0.9313,1.0,0.6984,12.0,0.5919,True,True,0.7093,0.1011,0.5919,0.0,72.0,0
Lishui,China,28.468,119.923,2116957,10,18.6,72.2,63.0,0.5955,11.3,1.0,0.2989,0.562,0.077,0.923,True,246.0,9.0,23.41,87.268,87.268,72.4834,0.75,0.9313,1.0,0.6984,42.0,0.3913,True,True,0.2989,0.0433,0.3913,0.0,72.0,0
Lishui,China,28.468,119.923,2116957,11,13.37,73.4,74.8,0.4087,10.55,1.0,0.0,0.1741,0.077,0.923,True,246.0,9.0,23.41,87.268,87.268,72.4834,0.75,0.9313,1.0,0.6984,73.0,0.2551,True,True,0.0,0.0134,0.2551,0.0,72.0,0
Lishui,China,28.468,119.923,2116957,12,7.61,70.7,59.9,0.3061,10.2,1.0,0.0,0.0,0.077,0.923,True,246.0,9.0,23.41,87.268,87.268,72.4834,0.75,0.9313,1.0,0.6984,103.0,0.1687,True,True,0.0,0.0,0.1687,0.0,72.0,0
Kowloon,Hong Kong,22.3167,114.1833,2108419,1,15.64,70.9,33.2,0.518,10.77,1.0,0.0555,0.3429,0.6437,0.3563,True,253.0,9.0,26.02,99.796,99.796,82.8889,0.75,0.85,1.0,0.6375,-238.0,0.0,False,False,0.0555,0.2208,0.2208,0.0,43.0,0
Kowloon,Hong Kong,22.3167,114.1833,2108419,2,16.94,76.5,49.5,0.4529,11.26,1.0,0.1628,0.4395,0.6438,0.3563,True,253.0,9.0,26.02,99.796,99.796,82.8889,0.75,0.85,1.0,0.6375,-207.0,0.0,False,False,0.1628,0.2829,0.2829,0.0,43.0,0
Kowloon,Hong Kong,22.3167,114.1833,2108419,3,19.55,81.0,80.5,0.4324,11.85,1.0,0.3772,0.6325,0.6532,0.3563,True,253.0,9.0,26.02,99.796,99.796,82.8889,0.75,0.85,1.0,0.6375,-179.0,0.0,False,False,0.3772,0.4131,0.4131,0.0,43.0,0
Kowloon,Hong Kong,22.3167,114.1833,2108419,4,22.58,84.3,129.1,0.4295,12.52,1.0,0.6277,0.8579,0.9477,0.3563,True,253.0,9.0,26.02,99.796,99.796,82.8889,0.75,0.85,1.0,0.6375,-148.0,0.0,False,False,0.6277,0.813,0.813,0.0,43.0,0
Kowloon,Hong Kong,22.3167,114.1833,2108419,5,25.33,86.1,224.5,0.4501,13.07,1.0,0.8539,0.939,0.9992,0.3563,True,253.0,9.0,26.02,99.796,99.796,82.8889,0.75,0.85,1.0,0.6375,-118.0,0.0,False,False,0.8539,0.9382,0.9382,0.0,43.0,0
Kowloon,Hong Kong,22.3167,114.1833,2108419,6,27.02,87.2,325.7,0.4561,13.36,1.0,0.9935,0.8142,0.9999,0.3563,True,253.0,9.0,26.02,99.796,99.796,82.8889,0.75,0.85,1.0,0.6375,-87.0,0.0,False,False,0.9935,0.8142,0.8142,0.0,43.0,0
Kowloon,Hong Kong,22.3167,114.1833,2108419,7,27.56,85.9,262.3,0.5203,13.24,1.0,0.9616,0.7743,0.9998,0.3563,True,253.0,9.0,26.02,99.796,99.796,82.8889,0.75,0.85,1.0,0.6375,-57.0,0.0,False,False,0.9616,0.7742,0.7742,0.0,43.0,0
Kowloon,Hong Kong,22.3167,114.1833,2108419,8,27.38,86.5,320.5,0.4923,12.77,1.0,0.9765,0.7875,0.9919,0.3563,True,253.0,9.0,26.02,99.796,99.796,82.8889,0.75,0.85,1.0,0.6375,-26.0,0.0,False,False,0.9765,0.7811,0.7811,0.0,43.0,0
Kowloon,Hong Kong,22.3167,114.1833,2108419,9,26.54,81.9,220.8,0.6279,12.12,1.0,0.9534,0.85,0.712,0.3563,True,253.0,9.0,26.02,99.796,99.796,82.8889,0.75,0.85,1.0,0.6375,5.0,0.6002,False,True,0.9534,0.6052,0.6052,0.0,43.0,0
Kowloon,Hong Kong,22.3167,114.1833,2108419,10,24.3,73.3,76.9,0.8124,11.47,1.0,0.7694,0.9853,0.6442,0.3563,True,253.0,9.0,26.02,99.796,99.796,82.8889,0.75,0.85,1.0,0.6375,35.0,0.4179,False,True,0.7694,0.6348,0.6348,0.0,43.0,0
Kowloon,Hong Kong,22.3167,114.1833,2108419,11,20.95,70.5,41.1,0.7313,10.91,1.0,0.4927,0.7363,0.6437,0.3563,True,253.0,9.0,26.02,99.796,99.796,82.8889,0.75,0.85,1.0,0.6375,66.0,0.2875,False,True,0.4927,0.474,0.474,0.0,43.0,0
Kowloon,Hong Kong,22.3167,114.1833,2108419,12,16.82,66.5,34.6,0.6418,10.64,1.0,0.1526,0.4304,0.6437,0.3563,True,253.0,9.0,26.02,99.796,99.796,82.8889,0.75,0.85,1.0,0.6375,96.0,0.2002,False,True,0.1526,0.277,0.277,0.0,43.0,0
Córdoba,Argentina,-31.4167,-64.1833,2106734,1,23.42,64.9,132.7,1.0114,13.83,0.9943,0.6966,0.9198,0.9997,0.9813,True,241.0,8.0,,,,,0.75,0.0795,1.0,0.0596,-226.0,0.0,False,False,0.6926,0.9143,0.9143,0.0,395.0,0
Córdoba,Argentina,-31.4167,-64.1833,2106734,2,21.97,70.2,119.3,0.7876,13.11,1.0,0.5774,0.8126,0.9164,0.9813,True,241.0,8.0,,,,,0.75,0.0795,1.0,0.0596,-195.0,0.0,False,False,0.5774,0.7447,0.7447,0.0,395.0,0
Córdoba,Argentina,-31.4167,-64.1833,2106734,3,20.29,72.2,122.5,0.663,12.23,1.0,0.4386,0.6877,0.0279,0.9813,True,241.0,8.0,,,,,0.75,0.0795,1.0,0.0596,-167.0,0.0,False,False,0.4386,0.0192,0.0192,0.0,395.0,0
Córdoba,Argentina,-31.4167,-64.1833,2106734,4,16.99,72.2,76.7,0.5383,11.23,1.0,0.1662,0.4426,0.0187,0.9813,True,241.0,8.0,,,,,0.75,0.0795,1.0,0.0596,-136.0,0.0,False,False,0.1662,0.0083,0.0083,0.0,395.0,0
Córdoba,Argentina,-31.4167,-64.1833,2106734,5,13.48,73.4,37.2,0.4113,10.4,1.0,0.0,0.1828,0.0187,0.9813,True,241.0,8.0,,,,,0.75,0.0795,1.0,0.0596,-106.0,0.0,False,False,0.0,0.0034,0.0034,0.0,395.0,0
Córdoba,Argentina,-31.4167,-64.1833,2106734,6,10.6,70.6,18.6,0.3751,9.97,1.0,0.0,0.0,0.0187,0.9813,True,241.0,8.0,,,,,0.75,0.0795,1.0,0.0596,-75.0,0.0,False,False,0.0,0.0,0.0,0.0,395.0,0
Córdoba,Argentina,-31.4167,-64.1833,2106734,7,9.59,65.6,16.3,0.4105,10.14,1.0,0.0,0.0,0.0187,0.9813,True,241.0,8.0,,,,,0.75,0.0795,1.0,0.0596,-45.0,0.0,False,False,0.0,0.0,0.0,0.0,395.0,0
Córdoba,Argentina,-31.4167,-64.1833,2106734,8,12.09,57.6,20.4,0.5983,10.85,1.0,0.0,0.0795,0.0187,0.9813,True,241.0,8.0,,,,,0.75,0.0795,1.0,0.0596,-14.0,0.0,False,False,0.0,0.0015,0.0015,0.0,395.0,0
Córdoba,Argentina,-31.4167,-64.1833,2106734,9,14.69,54.5,37.9,0.76,11.82,1.0,0.0,0.2725,0.0191,0.9813,True,241.0,8.0,,,,,0.75,0.0795,1.0,0.0596,17.0,0.0,False,False,0.0,0.0052,0.0052,0.0,395.0,0
Córdoba,Argentina,-31.4167,-64.1833,2106734,10,17.7,59.0,85.7,0.8297,12.79,1.0,0.2252,0.4957,0.4637,0.9813,True,241.0,8.0,,,,,0.75,0.0795,1.0,0.0596,47.0,0.0,False,False,0.2252,0.2298,0.2298,0.0,395.0,0
Córdoba,Argentina,-31.4167,-64.1833,2106734,11,20.5,58.9,103.9,0.9924,13.63,1.0,0.456,0.7033,0.9986,0.9813,True,241.0,8.0,,,,,0.75,0.0795,1.0,0.0596,78.0,0.0,False,False,0.456,0.7023,0.7023,0.0,395.0,0
Córdoba,Argentina,-31.4167,-64.1833,2106734,12,22.7,60.6,130.8,1.0861,14.04,0.9569,0.6376,0.8668,0.9999,0.9813,True,241.0,8.0,,,,,0.75,0.0795,1.0,0.0596,108.0,0.0,False,False,0.6102,0.8294,0.8294,0.0,395.0,0
Zamboanga City,Philippines,6.9042,122.0761,2100000,1,26.4,83.1,121.0,0.583,11.64,1.0,0.9422,0.8601,0.9998,0.0002,False,,,,,,,0.75,,,,,0.0,False,False,0.9422,0.8599,0.8599,0.0,11.0,0
