city,country,lat,lon,population,month,temp_mean_c,rh_mean_pct,precip_sum_mm,vpd_kpa,photoperiod_h,vpd_score,temp_score_aegypti,temp_score_albopictus,photo_factor_albopictus_temperate_only,suitability_score_aegypti,suitability_score_albopictus,elevation_m
Medina,Saudi Arabia,24.47,39.61,1411599,3,23.3,26.6,4.5,2.0994,11.83,0.4503,0.6869,0.9111,0.5,0.3093,0.2052,603.0
Medina,Saudi Arabia,24.47,39.61,1411599,4,27.69,23.4,5.2,2.844,12.58,0.078,0.9507,0.7646,0.5,0.0741,0.0298,603.0
Medina,Saudi Arabia,24.47,39.61,1411599,5,31.85,18.9,2.2,3.8232,13.19,0.0,0.6062,0.4587,0.5,0.0,0.0,603.0
Medina,Saudi Arabia,24.47,39.61,1411599,6,34.56,15.8,0.1,4.6231,13.51,0.0,0.3806,0.2584,1.0,0.0,0.0,603.0
Medina,Saudi Arabia,24.47,39.61,1411599,7,34.63,19.3,0.3,4.4477,13.38,0.0,0.375,0.2534,0.5,0.0,0.0,603.0
Medina,Saudi Arabia,24.47,39.61,1411599,8,35.41,20.7,1.8,4.5569,12.85,0.0,0.3108,0.1964,0.5,0.0,0.0,603.0
Medina,Saudi Arabia,24.47,39.61,1411599,9,34.11,18.3,0.4,4.3699,12.13,0.0,0.4184,0.2919,0.5,0.0,0.0,603.0
Medina,Saudi Arabia,24.47,39.61,1411599,10,29.58,22.1,1.7,3.2273,11.41,0.0,0.7942,0.6256,0.5,0.0,0.0,603.0
Medina,Saudi Arabia,24.47,39.61,1411599,11,23.6,34.8,6.3,1.8998,10.79,0.5501,0.7116,0.9333,0.0,0.3915,0.0,603.0
Medina,Saudi Arabia,24.47,39.61,1411599,12,19.34,40.3,7.4,1.3389,10.49,0.8306,0.3602,0.6171,0.0,0.2992,0.0,603.0
Sangereng,Indonesia,-6.2889,106.7181,1404785,1,26.33,84.0,310.2,0.5496,12.33,1.0,0.9366,0.8651,1.0,0.9366,0.8651,38.0
Sangereng,Indonesia,-6.2889,106.7181,1404785,2,26.3,84.6,284.7,0.526,12.2,1.0,0.9345,0.867,1.0,0.9345,0.867,38.0
Sangereng,Indonesia,-6.2889,106.7181,1404785,3,26.7,83.3,250.5,0.5848,12.04,1.0,0.9671,0.8378,1.0,0.9671,0.8378,38.0
Sangereng,Indonesia,-6.2889,106.7181,1404785,4,27.0,83.0,211.3,0.6052,11.86,1.0,0.9917,0.8158,1.0,0.9917,0.8158,38.0
Sangereng,Indonesia,-6.2889,106.7181,1404785,5,27.19,81.7,128.0,0.6599,11.71,1.0,0.9922,0.8015,1.0,0.9922,0.8015,38.0
Sangereng,Indonesia,-6.2889,106.7181,1404785,6,26.99,79.5,94.3,0.7287,11.64,1.0,0.9908,0.8166,1.0,0.9908,0.8166,38.0
Sangereng,Indonesia,-6.2889,106.7181,1404785,7,26.88,75.9,74.5,0.8516,11.67,1.0,0.9819,0.8246,1.0,0.9819,0.8246,38.0
Sangereng,Indonesia,-6.2889,106.7181,1404785,8,27.17,73.1,51.1,0.9691,11.79,1.0,0.9944,0.8035,1.0,0.9944,0.8035,38.0
Sangereng,Indonesia,-6.2889,106.7181,1404785,9,27.53,72.2,64.6,1.0217,11.97,0.9892,0.964,0.7764,1.0,0.9535,0.768,38.0
Sangereng,Indonesia,-6.2889,106.7181,1404785,10,27.55,75.3,138.9,0.909,12.14,1.0,0.9624,0.775,1.0,0.9624,0.775,38.0
Sangereng,Indonesia,-6.2889,106.7181,1404785,11,27.08,80.3,225.6,0.7072,12.29,1.0,0.9987,0.8096,1.0,0.9987,0.8096,38.0
Sangereng,Indonesia,-6.2889,106.7181,1404785,12,26.67,82.2,274.1,0.621,12.36,1.0,0.9646,0.84,1.0,0.9646,0.84,38.0
Farīdābād,India,28.4211,77.3078,1404653,1,13.35,70.3,25.8,0.4551,10.38,1.0,0.0,0.1731,0.0,0.0,0.0,204.0
Farīdābād,India,28.4211,77.3078,1404653,2,17.14,63.6,31.9,0.7111,11.02,1.0,0.1791,0.4542,0.0,0.1791,0.0,204.0
Farīdābād,India,28.4211,77.3078,1404653,3,22.7,52.4,23.1,1.3139,11.8,0.8431,0.6374,0.8666,0.5,0.5373,0.3653,204.0
Farīdābād,India,28.4211,77.3078,1404653,4,29.29,35.4,15.1,2.6299,12.69,0.1851,0.8182,0.647,0.5,0.1514,0.0599,204.0
Farīdābād,India,28.4211,77.3078,1404653,5,32.97,36.2,21.1,3.2044,13.41,0.0,0.5129,0.3759,0.5,0.0,0.0,204.0
Farīdābād,India,28.4211,77.3078,1404653,6,33.25,50.0,73.4,2.5489,13.8,0.2255,0.4895,0.3551,1.0,0.1104,0.0801,204.0
Farīdābād,India,28.4211,77.3078,1404653,7,30.75,72.6,204.8,1.2155,13.64,0.8922,0.6973,0.5396,1.0,0.6222,0.4815,204.0
Farīdābād,India,28.4211,77.3078,1404653,8,29.64,77.9,184.2,0.9199,13.02,1.0,0.7889,0.621,0.5,0.7889,0.3105,204.0
Farīdābād,India,28.4211,77.3078,1404653,9,28.76,72.9,96.7,1.0722,12.16,0.9639,0.8621,0.6859,0.5,0.8309,0.3306,204.0
Farīdābād,India,28.4211,77.3078,1404653,10,25.58,59.7,13.4,1.32,11.3,0.84,0.8747,0.9204,0.5,0.7347,0.3866,204.0
Farīdābād,India,28.4211,77.3078,1404653,11,19.99,60.5,5.6,0.9234,10.56,1.0,0.4139,0.6655,0.0,0.4139,0.0,204.0
Farīdābād,India,28.4211,77.3078,1404653,12,14.91,66.5,7.3,0.5676,10.2,1.0,0.0,0.2883,0.0,0.0,0.0,204.0
Sofia,Bulgaria,42.6979,23.3217,1404116,1,-1.67,80.1,44.5,0.1078,9.19,1.0,0.0,0.0,0.0,0.0,0.0,556.0
Sofia,Bulgaria,42.6979,23.3217,1404116,2,0.41,74.1,43.9,0.1631,10.32,1.0,0.0,0.0,0.0,0.0,0.0,556.0
Sofia,Bulgaria,42.6979,23.3217,1404116,3,4.61,66.7,60.3,0.2826,11.65,1.0,0.0,0.0,0.5,0.0,0.0,556.0
Sofia,Bulgaria,42.6979,23.3217,1404116,4,9.44,64.4,64.0,0.4212,13.17,1.0,0.0,0.0,0.5,0.0,0.0,556.0
Sofia,Bulgaria,42.6979,23.3217,1404116,5,14.14,68.2,76.9,0.5129,14.44,1.0,0.0,0.2317,1.0,0.0,0.2317,556.0
Sofia,Bulgaria,42.6979,23.3217,1404116,6,17.92,67.8,68.1,0.6622,15.12,1.0,0.2431,0.5118,1.0,0.2431,0.5118,556.0
Sofia,Bulgaria,42.6979,23.3217,1404116,7,19.88,64.7,56.0,0.8184,14.84,1.0,0.4045,0.657,1.0,0.4045,0.657,556.0
Sofia,Bulgaria,42.6979,23.3217,1404116,8,19.92,62.8,38.9,0.8655,13.74,1.0,0.4078,0.66,1.0,0.4078,0.66,556.0
Sofia,Bulgaria,42.6979,23.3217,1404116,9,15.44,65.7,39.1,0.6012,12.27,1.0,0.0386,0.3277,0.5,0.0386,0.1639,556.0
Sofia,Bulgaria,42.6979,23.3217,1404116,10,10.23,72.8,49.3,0.3388,10.8,1.0,0.0,0.0,0.0,0.0,0.0,556.0
Sofia,Bulgaria,42.6979,23.3217,1404116,11,4.76,78.3,39.7,0.1862,9.51,1.0,0.0,0.0,0.0,0.0,0.0,556.0
Sofia,Bulgaria,42.6979,23.3217,1404116,12,-0.08,81.1,50.3,0.1148,8.87,1.0,0.0,0.0,0.0,0.0,0.0,556.0
Ulaanbaatar,Mongolia,47.9214,106.9055,1396288,1,-22.91,75.4,3.7,0.0237,8.6,1.0,0.0,0.0,0.0,0.0,0.0,1301.0
Ulaanbaatar,Mongolia,47.9214,106.9055,1396288,2,-18.03,69.7,5.7,0.0447,9.98,1.0,0.0,0.0,0.0,0.0,0.0,1301.0
Ulaanbaatar,Mongolia,47.9214,106.9055,1396288,3,-8.35,53.6,10.6,0.1511,11.58,1.0,0.0,0.0,0.5,0.0,0.0,1301.0
Ulaanbaatar,Mongolia,47.9214,106.9055,1396288,4,1.39,44.7,20.3,0.3736,13.41,1.0,0.0,0.0,0.5,0.0,0.0,1301.0
Ulaanbaatar,Mongolia,47.9214,106.9055,1396288,5,8.41,46.0,38.2,0.5954,14.95,1.0,0.0,0.0,1.0,0.0,0.0,1301.0
Ulaanbaatar,Mongolia,47.9214,106.9055,1396288,6,14.42,55.0,59.4,0.7402,15.8,1.0,0.0,0.2526,1.0,0.0,0.2526,1301.0
Ulaanbaatar,Mongolia,47.9214,106.9055,1396288,7,16.96,63.1,72.0,0.7131,15.45,1.0,0.1644,0.4409,1.0,0.1644,0.4409,1301.0
Ulaanbaatar,Mongolia,47.9214,106.9055,1396288,8,14.65,65.3,71.7,0.5788,14.1,1.0,0.0,0.2692,1.0,0.0,0.2692,1301.0
Ulaanbaatar,Mongolia,47.9214,106.9055,1396288,9,7.8,60.6,42.8,0.4173,12.33,1.0,0.0,0.0,0.5,0.0,0.0,1301.0
Ulaanbaatar,Mongolia,47.9214,106.9055,1396288,10,-1.16,60.2,17.9,0.2231,10.56,1.0,0.0,0.0,0.0,0.0,0.0,1301.0
Ulaanbaatar,Mongolia,47.9214,106.9055,1396288,11,-12.53,68.7,9.4,0.073,8.99,1.0,0.0,0.0,0.0,0.0,0.0,1301.0
Ulaanbaatar,Mongolia,47.9214,106.9055,1396288,12,-20.6,74.3,5.0,0.0304,8.2,1.0,0.0,0.0,0.0,0.0,0.0,1301.0
Adelaide,Australia,-34.9275,138.6,1387290,1,20.65,58.5,21.5,1.0105,14.1,0.9948,0.4685,0.7146,1.0,0.466,0.7108,65.0
Adelaide,Australia,-34.9275,138.6,1387290,2,20.75,59.5,20.7,0.9914,13.27,1.0,0.4764,0.7217,0.5,0.4764,0.3609,65.0
Adelaide,Australia,-34.9275,138.6,1387290,3,19.02,62.0,21.4,0.8351,12.26,1.0,0.3341,0.5937,0.5,0.3341,0.2968,65.0
Adelaide,Australia,-34.9275,138.6,1387290,4,16.7,65.1,40.6,0.6627,11.11,1.0,0.1426,0.4214,0.0,0.1426,0.0,65.0
Adelaide,Australia,-34.9275,138.6,1387290,5,14.12,71.9,58.2,0.4526,10.17,1.0,0.0,0.23,0.0,0.0,0.0,65.0
Adelaide,Australia,-34.9275,138.6,1387290,6,11.97,76.2,66.7,0.3335,9.67,1.0,0.0,0.0708,0.0,0.0,0.0,65.0
Adelaide,Australia,-34.9275,138.6,1387290,7,11.14,76.7,71.1,0.3091,9.87,1.0,0.0,0.0092,0.0,0.0,0.0,65.0
Adelaide,Australia,-34.9275,138.6,1387290,8,11.47,73.8,64.2,0.3543,10.69,1.0,0.0,0.0335,0.0,0.0,0.0,65.0
Adelaide,Australia,-34.9275,138.6,1387290,9,13.01,70.7,59.0,0.4397,11.79,1.0,0.0,0.1474,0.5,0.0,0.0737,65.0
Adelaide,Australia,-34.9275,138.6,1387290,10,14.9,64.7,38.7,0.598,12.9,1.0,0.0,0.2881,0.5,0.0,0.1441,65.0
Adelaide,Australia,-34.9275,138.6,1387290,11,17.11,61.6,33.5,0.7497,13.87,1.0,0.176,0.4514,1.0,0.176,0.4514,65.0
Adelaide,Australia,-34.9275,138.6,1387290,12,18.91,59.5,28.0,0.8846,14.34,1.0,0.3247,0.5852,1.0,0.3247,0.5852,65.0
Prague,Czechia,50.0875,14.4214,1384732,1,-0.09,82.0,43.9,0.1091,8.3,1.0,0.0,0.0,0.0,0.0,0.0,202.0
Prague,Czechia,50.0875,14.4214,1384732,2,0.98,77.3,37.8,0.149,9.81,1.0,0.0,0.0,0.0,0.0,0.0,202.0
Prague,Czechia,50.0875,14.4214,1384732,3,4.54,72.0,49.7,0.2365,11.55,1.0,0.0,0.0,0.5,0.0,0.0,202.0
Prague,Czechia,50.0875,14.4214,1384732,4,9.45,64.6,43.7,0.4195,13.52,1.0,0.0,0.0,1.0,0.0,0.0,202.0
Prague,Czechia,50.0875,14.4214,1384732,5,13.88,66.1,73.6,0.5379,15.2,1.0,0.0,0.2124,1.0,0.0,0.2124,202.0
Prague,Czechia,50.0875,14.4214,1384732,6,17.34,66.5,84.3,0.663,16.13,1.0,0.1951,0.4686,1.0,0.1951,0.4686,202.0
Prague,Czechia,50.0875,14.4214,1384732,7,19.34,64.1,86.0,0.8059,15.75,1.0,0.3605,0.6174,1.0,0.3605,0.6174,202.0
Prague,Czechia,50.0875,14.4214,1384732,8,19.16,63.9,78.0,0.8012,14.27,1.0,0.3455,0.6039,1.0,0.3455,0.6039,202.0
Prague,Czechia,50.0875,14.4214,1384732,9,14.35,72.0,60.7,0.4575,12.35,1.0,0.0,0.2471,0.5,0.0,0.1236,202.0
Prague,Czechia,50.0875,14.4214,1384732,10,9.31,79.4,48.7,0.2418,10.45,1.0,0.0,0.0,0.0,0.0,0.0,202.0
Prague,Czechia,50.0875,14.4214,1384732,11,4.47,84.4,45.6,0.1312,8.73,1.0,0.0,0.0,0.0,0.0,0.0,202.0
Prague,Czechia,50.0875,14.4214,1384732,12,0.99,83.6,47.2,0.1074,7.86,1.0,0.0,0.0,0.0,0.0,0.0,202.0
Wenling,China,28.3667,121.3667,1366794,1,8.46,68.9,60.1,0.3441,10.38,1.0,0.0,0.0,0.0,0.0,0.0,9.0
Wenling,China,28.3667,121.3667,1366794,2,9.6,71.7,63.4,0.3385,11.02,1.0,0.0,0.0,0.0,0.0,0.0,9.0
Wenling,China,28.3667,121.3667,1366794,3,12.51,74.2,104.3,0.3748,11.8,1.0,0.0,0.1105,0.5,0.0,0.0553,9.0
Wenling,China,28.3667,121.3667,1366794,4,17.25,75.5,115.6,0.4826,12.68,1.0,0.1876,0.4618,0.5,0.1876,0.2309,9.0
Wenling,China,28.3667,121.3667,1366794,5,21.87,78.4,176.8,0.5666,13.41,1.0,0.5686,0.8047,0.5,0.5686,0.4023,9.0
Wenling,China,28.3667,121.3667,1366794,6,25.39,83.7,251.7,0.5275,13.79,1.0,0.8594,0.9341,1.0,0.8594,0.9341,9.0
Wenling,China,28.3667,121.3667,1366794,7,28.82,80.2,167.3,0.7868,13.64,1.0,0.8575,0.6818,1.0,0.8575,0.6818,9.0
Wenling,China,28.3667,121.3667,1366794,8,28.67,79.9,228.5,0.7879,13.01,1.0,0.8699,0.6928,0.5,0.8699,0.3464,9.0
Wenling,China,28.3667,121.3667,1366794,9,25.86,74.7,169.8,0.844,12.16,1.0,0.8976,0.8999,0.5,0.8976,0.45,9.0
Wenling,China,28.3667,121.3667,1366794,10,21.35,68.4,83.9,0.8019,11.3,1.0,0.526,0.7664,0.5,0.526,0.3832,9.0
Wenling,China,28.3667,121.3667,1366794,11,16.42,69.9,76.4,0.5615,10.56,1.0,0.1192,0.4003,0.0,0.1192,0.0,9.0
Wenling,China,28.3667,121.3667,1366794,12,10.8,66.2,55.4,0.4377,10.2,1.0,0.0,0.0,0.0,0.0,0.0,9.0
Copenhagen,Denmark,55.6805,12.5615,1366301,1,1.15,87.7,56.4,0.0817,7.37,1.0,0.0,0.0,0.0,0.0,0.0,7.0
Copenhagen,Denmark,55.6805,12.5615,1366301,2,1.19,85.5,46.7,0.0963,9.3,1.0,0.0,0.0,0.0,0.0,0.0,7.0
Copenhagen,Denmark,55.6805,12.5615,1366301,3,3.1,80.1,47.4,0.1516,11.45,1.0,0.0,0.0,0.5,0.0,0.0,7.0
Copenhagen,Denmark,55.6805,12.5615,1366301,4,7.26,72.5,45.0,0.2805,13.87,1.0,0.0,0.0,1.0,0.0,0.0,7.0
Copenhagen,Denmark,55.6805,12.5615,1366301,5,11.73,70.4,56.6,0.4072,15.98,1.0,0.0,0.0525,1.0,0.0,0.0525,7.0
Copenhagen,Denmark,55.6805,12.5615,1366301,6,15.17,72.3,76.3,0.4778,17.22,1.0,0.0167,0.3081,1.0,0.0167,0.3081,7.0
Copenhagen,Denmark,55.6805,12.5615,1366301,7,17.56,73.4,77.4,0.5344,16.7,1.0,0.2137,0.4853,1.0,0.2137,0.4853,7.0
Copenhagen,Denmark,55.6805,12.5615,1366301,8,17.31,75.9,83.1,0.4757,14.81,1.0,0.1926,0.4663,1.0,0.1926,0.4663,7.0
Copenhagen,Denmark,55.6805,12.5615,1366301,9,13.69,80.4,64.2,0.3066,12.43,1.0,0.0,0.1978,0.5,0.0,0.0989,7.0
Copenhagen,Denmark,55.6805,12.5615,1366301,10,9.3,84.4,65.9,0.1824,10.09,1.0,0.0,0.0,0.0,0.0,0.0,7.0
Copenhagen,Denmark,55.6805,12.5615,1366301,11,5.4,87.8,56.0,0.1093,7.93,1.0,0.0,0.0,0.0,0.0,0.0,7.0
Copenhagen,Denmark,55.6805,12.5615,1366301,12,2.49,89.1,59.1,0.0794,6.78,1.0,0.0,0.0,0.0,0.0,0.0,7.0
Najafgarh,India,28.6125,76.9847,1365152,1,13.31,69.6,25.5,0.465,10.37,1.0,0.0,0.1697,0.0,0.0,0.0,219.0
Najafgarh,India,28.6125,76.9847,1365152,2,17.15,62.5,29.7,0.7337,11.01,1.0,0.1799,0.4549,0.0,0.1799,0.0,219.0
Najafgarh,India,28.6125,76.9847,1365152,3,22.83,50.8,23.2,1.3673,11.79,0.8163,0.6477,0.8759,0.5,0.5287,0.3575,219.0
Najafgarh,India,28.6125,76.9847,1365152,4,29.4,34.3,13.6,2.6921,12.69,0.1539,0.8089,0.6387,0.5,0.1245,0.0492,219.0
Najafgarh,India,28.6125,76.9847,1365152,5,33.2,34.7,20.1,3.321,13.43,0.0,0.4939,0.359,0.5,0.0,0.0,219.0
Najafgarh,India,28.6125,76.9847,1365152,6,33.5,48.3,70.8,2.672,13.81,0.164,0.4688,0.3367,1.0,0.0769,0.0552,219.0
Najafgarh,India,28.6125,76.9847,1365152,7,30.99,70.5,194.5,1.3248,13.66,0.8376,0.677,0.5216,1.0,0.5671,0.4369,219.0
Najafgarh,India,28.6125,76.9847,1365152,8,29.8,76.2,179.8,0.9996,13.02,1.0,0.776,0.6094,0.5,0.776,0.3047,219.0
Najafgarh,India,28.6125,76.9847,1365152,9,29.01,69.9,88.6,1.2056,12.16,0.8972,0.8413,0.6675,0.5,0.7548,0.2994,219.0
Najafgarh,India,28.6125,76.9847,1365152,10,25.88,56.3,14.2,1.4578,11.29,0.7711,0.8994,0.8983,0.5,0.6935,0.3463,219.0
Najafgarh,India,28.6125,76.9847,1365152,11,20.16,58.2,5.3,0.987,10.54,1.0,0.4276,0.6778,0.0,0.4276,0.0,219.0
Najafgarh,India,28.6125,76.9847,1365152,12,14.95,65.2,6.8,0.5915,10.19,1.0,0.0,0.2915,0.0,0.0,0.0,219.0
Lianjiang,China,21.7333,110.2833,1363470,1,15.89,73.0,42.1,0.4878,10.81,1.0,0.0763,0.3616,1.0,0.0763,0.3616,34.0
Lianjiang,China,21.7333,110.2833,1363470,2,17.48,77.4,43.6,0.4516,11.28,1.0,0.2072,0.4795,1.0,0.2072,0.4795,34.0
Lianjiang,China,21.7333,110.2833,1363470,3,20.45,80.4,77.0,0.4722,11.85,1.0,0.4518,0.6995,1.0,0.4518,0.6995,34.0
Lianjiang,China,21.7333,110.2833,1363470,4,24.24,80.8,154.4,0.5816,12.51,1.0,0.7645,0.981,1.0,0.7645,0.981,34.0
Lianjiang,China,21.7333,110.2833,1363470,5,27.01,81.3,265.1,0.6664,13.04,1.0,0.9928,0.8149,1.0,0.9928,0.8149,34.0
Lianjiang,China,21.7333,110.2833,1363470,6,28.4,82.3,294.4,0.6849,13.32,1.0,0.8924,0.7129,1.0,0.8924,0.7129,34.0
Lianjiang,China,21.7333,110.2833,1363470,7,28.72,81.0,267.4,0.7476,13.21,1.0,0.8653,0.6888,1.0,0.8653,0.6888,34.0
Lianjiang,China,21.7333,110.2833,1363470,8,28.42,82.5,294.8,0.6773,12.75,1.0,0.8901,0.7108,1.0,0.8901,0.7108,34.0
Lianjiang,China,21.7333,110.2833,1363470,9,27.53,79.6,184.3,0.7488,12.12,1.0,0.9647,0.7771,1.0,0.9647,0.7771,34.0
Lianjiang,China,21.7333,110.2833,1363470,10,25.29,71.8,68.6,0.9083,11.48,1.0,0.8504,0.9421,1.0,0.8504,0.9421,34.0
Lianjiang,China,21.7333,110.2833,1363470,11,21.77,67.9,38.2,0.8379,10.94,1.0,0.5609,0.7978,1.0,0.5609,0.7978,34.0
Lianjiang,China,21.7333,110.2833,1363470,12,17.47,66.0,35.5,0.6793,10.68,1.0,0.2061,0.4785,1.0,0.2061,0.4785,34.0
Helsinki,Finland,60.1708,24.9375,1360075,1,-4.1,89.1,57.1,0.0491,6.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Helsinki,Finland,60.1708,24.9375,1360075,2,-4.92,87.4,47.1,0.0533,8.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Helsinki,Finland,60.1708,24.9375,1360075,3,-1.62,80.6,42.0,0.1051,11.34,1.0,0.0,0.0,0.5,0.0,0.0,0.0
Helsinki,Finland,60.1708,24.9375,1360075,4,4.09,70.9,41.2,0.2381,14.24,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Helsinki,Finland,60.1708,24.9375,1360075,5,10.17,64.4,47.8,0.4418,16.85,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Helsinki,Finland,60.1708,24.9375,1360075,6,14.73,67.8,76.4,0.5398,18.49,1.0,0.0,0.2754,1.0,0.0,0.2754,0.0
Helsinki,Finland,60.1708,24.9375,1360075,7,17.87,71.2,81.5,0.5893,17.79,1.0,0.2392,0.5082,1.0,0.2392,0.5082,0.0
Helsinki,Finland,60.1708,24.9375,1360075,8,16.44,76.5,81.9,0.4403,15.38,1.0,0.121,0.4019,1.0,0.121,0.4019,0.0
Helsinki,Finland,60.1708,24.9375,1360075,9,11.62,82.3,63.5,0.2425,12.52,1.0,0.0,0.0448,0.5,0.0,0.0224,0.0
Helsinki,Finland,60.1708,24.9375,1360075,10,5.96,86.2,66.5,0.1283,9.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Helsinki,Finland,60.1708,24.9375,1360075,11,1.62,89.7,66.6,0.0705,7.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Helsinki,Finland,60.1708,24.9375,1360075,12,-1.63,89.7,64.5,0.0558,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Samsun,Turkey,41.2903,36.3336,1356079,1,4.25,76.3,87.5,0.1958,9.34,1.0,0.0,0.0,0.0,0.0,0.0,11.0
Samsun,Turkey,41.2903,36.3336,1356079,2,4.66,75.3,79.3,0.2103,10.4,1.0,0.0,0.0,0.0,0.0,0.0,11.0
Samsun,Turkey,41.2903,36.3336,1356079,3,6.96,76.2,97.5,0.2378,11.67,1.0,0.0,0.0,0.5,0.0,0.0,11.0
Samsun,Turkey,41.2903,36.3336,1356079,4,10.48,78.1,83.6,0.2777,13.12,1.0,0.0,0.0,0.5,0.0,0.0,11.0
Samsun,Turkey,41.2903,36.3336,1356079,5,14.8,81.0,84.1,0.3192,14.32,1.0,0.0,0.2804,1.0,0.0,0.2804,11.0
Samsun,Turkey,41.2903,36.3336,1356079,6,18.92,80.0,65.5,0.4384,14.96,1.0,0.3259,0.5863,1.0,0.3259,0.5863,11.0
Samsun,Turkey,41.2903,36.3336,1356079,7,21.47,78.0,41.9,0.5621,14.7,1.0,0.5361,0.7754,1.0,0.5361,0.7754,11.0
Samsun,Turkey,41.2903,36.3336,1356079,8,21.97,77.0,41.6,0.6066,13.66,1.0,0.5772,0.8124,1.0,0.5772,0.8124,11.0
Samsun,Turkey,41.2903,36.3336,1356079,9,18.53,79.1,71.9,0.4463,12.26,1.0,0.2934,0.557,0.5,0.2934,0.2785,11.0
Samsun,Turkey,41.2903,36.3336,1356079,10,14.66,80.1,95.5,0.3325,10.86,1.0,0.0,0.2701,0.0,0.0,0.0,11.0
Samsun,Turkey,41.2903,36.3336,1356079,11,9.8,77.0,85.9,0.2787,9.63,1.0,0.0,0.0,0.0,0.0,0.0,11.0
Samsun,Turkey,41.2903,36.3336,1356079,12,6.13,76.4,97.2,0.2227,9.03,1.0,0.0,0.0,0.0,0.0,0.0,11.0
Milan,Italy,45.4669,9.19,1354196,1,3.56,77.0,61.8,0.1812,8.89,1.0,0.0,0.0,0.0,0.0,0.0,136.0
Milan,Italy,45.4669,9.19,1354196,2,5.26,70.3,60.4,0.2637,10.15,1.0,0.0,0.0,0.0,0.0,0.0,136.0
Milan,Italy,45.4669,9.19,1354196,3,9.87,62.9,74.5,0.4522,11.62,1.0,0.0,0.0,0.5,0.0,0.0,136.0
Milan,Italy,45.4669,9.19,1354196,4,13.79,62.2,99.9,0.5966,13.29,1.0,0.0,0.2058,0.5,0.0,0.1029,136.0
Milan,Italy,45.4669,9.19,1354196,5,18.35,61.8,111.1,0.8059,14.7,1.0,0.2787,0.5438,1.0,0.2787,0.5438,136.0
Milan,Italy,45.4669,9.19,1354196,6,22.51,60.5,105.4,1.077,15.46,0.9615,0.6213,0.8521,1.0,0.5974,0.8193,136.0
Milan,Italy,45.4669,9.19,1354196,7,24.86,58.1,79.3,1.3169,15.15,0.8415,0.8151,0.9737,1.0,0.6859,0.8194,136.0
Milan,Italy,45.4669,9.19,1354196,8,24.35,61.2,109.9,1.1837,13.92,0.9082,0.7736,0.9892,1.0,0.7026,0.8983,136.0
Milan,Italy,45.4669,9.19,1354196,9,19.32,68.3,122.7,0.7113,12.3,1.0,0.359,0.6161,0.5,0.359,0.308,136.0
Milan,Italy,45.4669,9.19,1354196,10,14.09,76.5,128.9,0.3774,10.68,1.0,0.0,0.2276,0.0,0.0,0.0,136.0
Milan,Italy,45.4669,9.19,1354196,11,8.66,79.2,143.7,0.2333,9.25,1.0,0.0,0.0,0.0,0.0,0.0,136.0
Milan,Italy,45.4669,9.19,1354196,12,4.1,79.2,75.7,0.1704,8.53,1.0,0.0,0.0,0.0,0.0,0.0,136.0
Antalya,Turkey,36.8874,30.7075,1344000,1,8.61,69.6,216.7,0.34,9.74,1.0,0.0,0.0,0.0,0.0,0.0,44.0
Antalya,Turkey,36.8874,30.7075,1344000,2,9.66,67.3,138.0,0.3931,10.64,1.0,0.0,0.0,0.0,0.0,0.0,44.0
Antalya,Turkey,36.8874,30.7075,1344000,3,12.37,63.8,112.7,0.5209,11.72,1.0,0.0,0.1005,0.5,0.0,0.0502,44.0
Antalya,Turkey,36.8874,30.7075,1344000,4,15.89,63.0,73.1,0.668,12.95,1.0,0.0755,0.361,0.5,0.0755,0.1805,44.0
Antalya,Turkey,36.8874,30.7075,1344000,5,20.59,59.3,48.2,0.9864,13.97,1.0,0.4633,0.7099,1.0,0.4633,0.7099,44.0
Antalya,Turkey,36.8874,30.7075,1344000,6,26.01,46.8,6.8,1.7911,14.51,0.6045,0.9102,0.8887,1.0,0.5502,0.5372,44.0
Antalya,Turkey,36.8874,30.7075,1344000,7,29.45,41.6,2.0,2.3995,14.29,0.3002,0.8047,0.6349,1.0,0.2416,0.1906,44.0
Antalya,Turkey,36.8874,30.7075,1344000,8,29.25,44.6,1.7,2.2496,13.41,0.3752,0.8218,0.6501,0.5,0.3083,0.122,44.0
Antalya,Turkey,36.8874,30.7075,1344000,9,25.04,49.4,23.8,1.6051,12.22,0.6975,0.8299,0.9604,0.5,0.5788,0.3349,44.0
Antalya,Turkey,36.8874,30.7075,1344000,10,19.78,59.0,102.0,0.9466,11.03,1.0,0.3966,0.6499,0.0,0.3966,0.0,44.0
Antalya,Turkey,36.8874,30.7075,1344000,11,14.07,65.7,138.4,0.5508,9.99,1.0,0.0,0.2261,0.0,0.0,0.0,44.0
Antalya,Turkey,36.8874,30.7075,1344000,12,10.11,71.2,225.0,0.3563,9.48,1.0,0.0,0.0,0.0,0.0,0.0,44.0
